M,FPC,variable,media_c1,media_c2,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
3,1,atomos_global,3.281723416215065,3.525133730850189,2,2000,8.934602080104577,16.649474354826083,3.6315749704166644,1.1048138480425798,False
3,1,atomos_punto,3.0385652785551684,3.491222407557817,2,2000,7.372038410158499,17.80480374350733,3.542228443081145,1.4078090060149704,False
3,1,senal_gating,0.24315813765989622,0.03391132329237229,2,2000,7.940962048784615,14.097030648481454,4.818476482622273,1.6637711814327147,False
3,1,sd_argumento,0.2681437247523173,0.04617679991535409,2,2000,8.797020139370709,19.062560656293094,3.038510073588122,3.540132925613145,False
3,1,alpha,0.4422100880819229,0.022458239328049315,2,2000,5.140315758734163,14.898686402608142,2.381719197394766,2.160767105530934,False
3,1,psi_0,0.6482885955587001,0.13029079716678524,2,2000,10.611573767082744,20.75447480325222,2.9869665658189724,3.379463099350094,False
3,1,psi_1,0.0001428303866067256,0.00017062157487604334,2,2000,1431.7353591991223,1583.366276853987,3.4593059166575295,0.9998282756207779,False
3,1,psi_2,9.748037633637092e-05,0.0001560112163873886,2,2000,1087.1155091454277,1417.6168643700357,0.9627650898046403,1.0002659302985268,True
3,1,psi_3,8.817497841198531e-05,0.00012118979082589306,2,2000,808.1123538564846,1026.0180279982474,2.1756264228629703,1.000112476940063,False
3,1,Gamma_0,0.05462449044912592,-0.376183315212297,2,2000,6.113120990186124,16.434869933252376,6.284324904490281,1.4156821158967756,False
3,1,Gamma_1,-0.5840913433750922,-0.2874945851192788,2,2000,4.397541567991692,4.410076643930547,6.664460210858016,1.1550719270020906,False
3,1,Gamma_2,0.33982238519851954,-0.2629927884131766,2,2000,4.106094005626248,8.242999725505,4.4004324639552,2.071183642692075,False
3,1,Gamma_3,-0.404351944098829,-0.43671303310587645,2,2000,3.0423829821848436,4.248818810542264,12.815515048087974,1.0032160626022195,False
3,2,atomos_global,3.7859744422839867,3.715735142388644,2,2000,4.097611573379177,11.697322421349732,5.126050467991002,1.0049720094972494,False
3,2,atomos_punto,3.785606524368254,3.62725059632691,2,2000,4.759079134819323,12.026482522550623,4.178233398345093,1.0310412214262932,False
3,2,senal_gating,0.0003679179157325172,0.08848454606173337,2,2000,4.360803223039091,17.702519302821337,5.02257661477207,1.2708502261090457,False
3,2,sd_argumento,0.004914445678547301,0.04913372501617383,2,2000,3.7148169083840266,11.81608481075783,9.507365040751091,1.3937861575178738,False
3,2,alpha,-0.13747648799927478,-0.028088681921749098,2,2000,23.71128767959556,24.124812715741122,1.2277356445249403,1.4717567130140938,False
3,2,psi_0,0.016824041281881995,0.06726803225431695,2,2000,13.415732682705562,41.93462368943846,3.3218071492392993,1.2340652432986254,False
3,2,psi_1,0.00017046349505413152,0.00020573992183311717,2,2000,788.9577811171538,869.7906703953072,1.7794271420532126,0.999878269624912,True
3,2,psi_2,0.004163770192123042,0.00012017872829173035,2,2000,7.872764365861342,796.3879382957314,5.9362820888944565,1.080298855002419,False
3,2,psi_3,9.367728527006938e-05,0.1274302358615055,2,2000,4.03401377814219,884.7968604495046,11.583972771490695,1.3250855720327592,False
3,2,Gamma_0,-0.2843354435582413,-0.242718519816967,2,2000,12.226869742043158,12.833868074776875,5.946030079613887,1.0073937209522947,False
3,2,Gamma_1,0.17307142148771493,-0.1303287301190797,2,2000,8.081941261233695,11.837349909837393,2.759527479784274,2.565664026251627,False
3,2,Gamma_2,-0.16855133759820154,-0.1151152555263644,2,2000,3.199419185837722,5.104482403064589,10.289883382893576,1.0553774125209834,False
3,2,Gamma_3,-0.4033696704457681,0.291393883954113,2,2000,5.3377427832201985,6.4582114621705395,5.815245511717166,3.376981556687685,False
3,3,atomos_global,1.1854840602683685,2.5820620694281433,2,2000,11.964949723783096,12.380706580319707,1.6154362600315013,3.1109931661856165,False
3,3,atomos_punto,1.1932641671944904,2.5631631118217815,2,2000,12.975647877692813,13.039862219826919,1.6493759392895173,3.1410914219398074,False
3,3,senal_gating,-0.007780106926121584,0.018898957606362576,2,2000,8.785365013304082,16.00323294310829,2.3775085875343507,1.1233877289599923,False
3,3,sd_argumento,0.21276306600974695,0.050876669713041736,2,2000,10.944536539264323,11.706335558214969,2.4006779923462527,1.5522096248075246,False
3,3,alpha,1.7922681274341699,0.20816341258566184,2,2000,7.568390029003338,9.044027179714487,2.474872507368089,3.3870568983373714,False
3,3,psi_0,1.7406292478019687,0.2473893926232613,2,2000,18.172052481217584,33.55391111783318,0.9063986871549924,1.6608449867950261,False
3,3,psi_1,0.0003188972281497012,0.00043765708050314114,2,2000,775.0432895488741,970.2200943796967,3.5224571539913203,1.000318838855417,False
3,3,psi_2,0.0009152712739045495,0.13172833200125264,2,2000,6.384129289121201,380.4771572583345,5.611274401490425,1.1895967392203852,False
3,3,psi_3,0.0005237148353717969,0.0003096300831936345,2,2000,904.279980949358,1027.6015874893055,0.9615743129089745,1.0007540447112602,True
3,3,Gamma_0,-0.07436934045823065,0.02539370079780709,2,2000,21.92961655341027,27.000095375181164,2.829171677467517,1.0738335867568862,False
3,3,Gamma_1,0.06228867444295442,0.10694845663860308,2,2000,3.1865203178472234,8.534279620524167,29.40248184837877,1.0513712723788322,False
3,3,Gamma_2,-0.12319633728616523,-0.049539276675743676,2,2000,4.960391650068112,13.094478656318566,0.9637397096537483,1.113315845706035,False
3,3,Gamma_3,-0.2039971543802049,-0.09089028445418028,2,2000,5.2755986441798415,10.82745240300077,3.764460029929285,3.725381527726073,False
